ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance.mi.,Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature.F.,Wind_Chill.F.,Humidity...,Pressure.in.,Visibility.mi.,Wind_Direction,Wind_Speed.mph.,Precipitation.in.,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1877011,MapQuest,229,2,2018-05-08 08:28:20,2018-05-08 09:00:00,39.65258,-104.831139,NA,NA,0,Slow traffic due to accident on Hampden Ave Westbound at CO-83 Parker Rd. Emergency vehicles at scene.,NA,S Parker Rd,R,Aurora,Arapahoe,CO,80014,US,US/Mountain,KBKF,2018-05-08 07:58:00,55.6,NA,62,30.02,10,WNW,5.8,NA,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-239148,MapQuest,201,2,2016-10-31 16:07:42,2016-10-31 16:37:33,40.307758,-75.357689,NA,NA,0.01,Accident on PA-113 Harleysville Pike at Allentown Rd.,500,Harleysville Pike,R,Telford,Montgomery,PA,18969,US,US/Eastern,KUKT,2016-10-31 16:15:00,53.6,NA,47,30.2,10,NNW,6.9,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1135223,MapQuest,241,3,2019-06-24 08:09:21,2019-06-24 10:09:09,38.628937,-90.31842,NA,NA,0,Left lane blocked due to accident on I-64 Eastbound at Exits 33A 33B Bellevue Ave.,NA,I-64 E,R,Saint Louis,St. Louis County,MO,63117,US,US/Central,KSTL,2019-06-24 07:51:00,69,69,87,29.16,10,VAR,7,0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1295188,MapQuest,201,2,2019-03-20 06:59:58,2019-03-20 07:59:48,38.417404,-90.413254,NA,NA,0,Accident on Old Lemay Ferry Rd near Vogel Rd.,3430,Vogel Rd,R,Arnold,Jefferson,MO,63010,US,US/Central,KCPS,2019-03-20 06:53:00,44.1,42.5,71,30.12,10,SSE,3.5,0.01,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1192640,MapQuest,201,2,2019-05-28 10:11:46,2019-05-28 11:11:57,35.325668,-80.945213,NA,NA,0,Accident on NC-16 Brookshire Blvd at Mt Holly-Huntersville Rd.,NA,Mount Holly Huntersville Rd,R,Charlotte,Mecklenburg,NC,28216,US,US/Eastern,KCLT,2019-05-28 09:52:00,84,84,51,29.17,10,W,6,0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2679122,Bing,NA,2,2017-05-09 07:47:43,2017-05-09 13:58:14,39.799099,-86.097822,39.79578,-86.12051,1.226,At Rural St/Keystone Way/Exit 85 - Accident.,NA,I-70 W,R,Indianapolis,Marion,IN,46218,US,US/Eastern,KEYE,2017-05-09 07:53:00,50,NA,89,29.94,10,ENE,6.9,0.16,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-325462,MapQuest,201,2,2017-02-02 15:51:30,2017-02-02 16:21:21,42.984398,-85.60511,NA,NA,0.01,Accident on Leonard St at I-96.,NA,Leonard St NE,R,Grand Rapids,Kent,MI,49525,US,US/Eastern,KGRR,2017-02-02 15:53:00,17.1,1,65,30.34,4,West,18.4,0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314598,MapQuest,201,3,2017-01-31 09:17:24,2017-01-31 09:46:26,38.217556,-122.136856,NA,NA,0.01,Shoulder blocked on exit ramp due to accident on I-80 Westbound at I-680.,NA,I-80 W,R,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2017-01-31 08:54:00,46,44.8,86,30.13,10,North,3.5,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-429367,MapQuest,201,2,2017-04-07 10:06:46,2017-04-07 10:36:34,32.821514,-96.680489,NA,NA,0.01,Accident on Oates Dr at Oates Cir.,2000,Oates Cir,R,Dallas,Dallas,TX,75228-3825,US,US/Central,KDAL,2017-04-07 09:53:00,66,NA,37,30.25,10,SE,13.8,NA,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1802725,MapQuest,201,3,2018-06-01 11:42:41,2018-06-01 12:42:27,34.077972,-81.152649,NA,NA,0,Accident on I-26 Westbound at Exit 103 Harbison Blvd.,NA,Harbison Blvd,R,Columbia,Richland,SC,29212,US,US/Eastern,KCAE,2018-06-01 11:56:00,89.1,NA,52,29.94,10,West,20.7,NA,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2945988,Bing,NA,2,2020-03-02 07:10:00,2020-03-02 09:26:06,40.1917,-74.74977,40.1917,-74.74977,0,At RT-129/Canal Blvd - Accident.,NA,NJ-29 S,R,Trenton,Mercer,NJ,08610,US,US/Eastern,KTTN,2020-03-02 06:53:00,32,32,79,29.82,10,S,3,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2293421,MapQuest,201,3,2017-10-05 19:51:28,2017-10-05 20:21:08,35.1292,-111.183662,NA,NA,0,Accident on I-40 Eastbound at Exit 225 Buffalo Range Rd.,NA,Buffalo Range Rd,R,Flagstaff,Coconino,AZ,86004,US,US/Mountain,KFLG,2017-10-05 19:57:00,55.9,NA,34,29.95,10,SW,4.6,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-393558,MapQuest,201,2,2017-03-27 19:04:16,2017-03-27 19:49:02,30.232937,-97.818398,NA,NA,0.01,Accident on Brodie Ln at US-290.,5041,Brodie Ln,L,Austin,Travis,TX,78745,US,US/Central,KATT,2017-03-27 18:51:00,80.1,NA,60,29.78,10,SSE,4.6,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2706454,Bing,NA,2,2017-07-18 06:04:31,2017-07-18 12:04:31,32.67951,-96.82267,32.69401,-96.8231,1.002,At TX-12-LOOP/Exit 421 - Accident.,NA,US-77 N,R,Dallas,Dallas,TX,75232,US,US/Central,KRBD,2017-07-18 05:53:00,78.1,NA,84,29.98,10,Calm,NA,NA,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3499479,Bing,NA,2,2019-07-24 17:46:00,2019-07-25 01:00:00,41.373718,-114.019698,41.37853,-114.001398,1.005,At Grouse Creek Rd - Accident.,NA,UT-30,R,Grouse Creek,Box Elder,UT,84313,US,US/Mountain,K77M,2019-07-24 17:53:00,84,84,23,25.87,10,W,8,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-495185,MapQuest,241,3,2017-07-15 11:24:19,2017-07-15 12:38:54,34.004791,-118.173012,NA,NA,0,Lane blocked due to accident on I-710 Northbound at Exits 17B 17C Washington Blvd.,NA,Long Beach Fwy S,R,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2017-07-15 11:47:00,88,NA,40,29.93,10,Calm,NA,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2035713,MapQuest,201,2,2018-03-26 12:03:34,2018-03-26 12:48:19,34.819736,-82.592461,NA,NA,0,Accident on Gail St at Williams Ave.,271,Williams Ave,L,Easley,Pickens,SC,29642-1107,US,US/Eastern,KGYH,2018-03-26 11:47:00,44.6,37.4,49,30.51,10,NE,16.1,NA,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2732668,Bing,NA,3,2020-06-01 17:34:37,2020-06-01 18:19:37,29.5916,-98.5893,29.5916,-98.5893,0,At Lockhill-Selma Rd - Accident.,NA,N Loop 1604 W,R,San Antonio,Bexar,TX,78249,US,US/Central,KSAT,2020-06-01 17:51:00,79,79,64,29.19,10,ESE,15,0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2291470,MapQuest,201,2,2017-10-05 14:04:58,2017-10-05 14:34:52,43.202148,-77.698036,NA,NA,0,Accident on County Hwy-136 Long Pond Rd at Red Rock Rd.,699,Holmes Rd,L,Rochester,Monroe,NY,14626-3646,US,US/Eastern,KROC,2017-10-05 13:54:00,70,NA,51,30.1,10,WSW,9.2,NA,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3225590,Bing,NA,2,2018-12-21 07:06:00,2018-12-21 16:55:00,40.04314,-82.99728,40.04183,-82.997191,0.091,At W North Broadway - Accident.,NA,North Fwy S,R,Columbus,Franklin,OH,43224,US,US/Eastern,KCMH,2018-12-21 07:08:00,41,33.1,86,29.37,10,North,15,NA,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1927191,MapQuest,201,3,2018-04-03 07:04:38,2018-04-03 07:33:49,42.320889,-75.971428,NA,NA,11.8999996185,Left lane blocked due to accident on I-81 Northbound between Exit 7 US-11 Castle Creek Rd and Exit 8 NY-26.,NA,State Route 26,R,Whitney Point,Broome,NY,13862,US,US/Eastern,KBGM,2018-04-03 06:53:00,32,23.6,79,30.07,10,SSE,10.4,NA,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-127851,MapQuest-Bing,201,3,2016-11-15 16:45:54,2016-11-15 17:30:20,28.593122,-81.382034,NA,NA,0.01,Right lane blocked due to accident on I-4 Eastbound at Exit 87 FL-426 Fairbanks Ave.,NA,W Fairbanks Ave,R,Winter Park,Orange,FL,32789,US,US/Eastern,KORL,2016-11-15 16:53:00,71.1,NA,53,29.94,10,NNE,3.5,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1318826,MapQuest,201,3,2019-03-01 17:20:15,2019-03-01 18:19:48,33.316311,-80.547974,NA,NA,0,Left lane blocked due to accident on I-26 Westbound at Exits 169A 169B I-95.,NA,I-95 N,R,Bowman,Orangeburg,SC,29018,US,US/Eastern,KOGB,2019-03-01 16:53:00,64.9,NA,87,29.98,10,SSW,8.1,0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1240432,MapQuest,241,3,2019-04-18 06:49:42,2019-04-18 07:34:10,40.732876,-73.919823,NA,NA,0,Left lane blocked due to accident on I-495 Lower Level Westbound near Exit 17E I-278.,5166,47th St,R,Woodside,Queens,NY,11377-7341,US,US/Eastern,KLGA,2019-04-18 06:51:00,54,54,47,30.14,10,ESE,9,0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1376267,MapQuest,201,2,2019-02-27 07:52:19,2019-02-27 08:22:08,41.252392,-95.990196,NA,NA,0,Accident on Leavenworth St at 50th St.,4999,Leavenworth St,L,Omaha,Douglas,NE,68106-1430,US,US/Central,KMLE,2019-02-27 07:55:00,10.4,0.8,71,30.4,10,NNW,5.8,NA,Light Snow,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-734556,MapQuest,201,2,2020-02-26 07:28:28,2020-02-26 08:57:57,41.0298,-81.454117,NA,NA,0,Accident on Hilbish Ave at US-224 Waterloo Rd.,1268,Hilbish Ave,R,Akron,Summit,OH,44312-3831,US,US/Eastern,KAKR,2020-02-26 07:27:00,39,39,89,28.69,0.5,SW,3,0,Fog,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3046547,Bing,NA,2,2019-12-11 18:48:08,2019-12-11 19:17:24,40.74783,-74.16451,40.7459,-74.16059,0.245,Between RT-21/Exit 15 and Bergen St - Accident. Lane blocked.,NA,I-280 E,R,Harrison,Hudson,NJ,07029,US,US/Eastern,KEWR,2019-12-11 18:51:00,36,27,50,30.35,10,WSW,14,0,Fair,False,False,False,False,True,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-3048846,Bing,NA,2,2019-12-12 20:34:29,2019-12-13 00:34:29,45.47039,-122.68557,45.47039,-122.68557,0,At Terwilliger Blvd/Exit 297 - Accident.,NA,I-5 S,R,Portland,Multnomah,OR,97219,US,US/Pacific,KPDX,2019-12-12 20:53:00,48,44,80,30.11,8,WSW,9,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3229675,Bing,NA,2,2018-12-29 19:11:00,2018-12-29 20:10:00,40.609592,-111.306252,40.608219,-111.309937,0.215,At US-40 - Accident.,3177, W 2200 S,R,Kamas,Summit,UT,84036,US,US/Mountain,K36U,,NA,NA,NA,NA,NA,,NA,NA,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3090205,Bing,NA,2,2019-10-23 17:13:00,2019-10-23 18:25:29,37.96662,-122.04875,37.96662,-122.04875,0,At Clayton Rd - Accident.,NA,CA-242 N,R,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,2019-10-23 16:53:00,88,NA,16,29.84,10,,NA,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3148681,Bing,NA,2,2019-09-06 22:11:00,2019-09-06 23:22:15,32.651539,-117.06783,32.651539,-117.06783,0,At CA-54/Sweetwater Rd/Exit 8 - Accident.,NA,I-805 N,R,Chula Vista,San Diego,CA,91910,US,US/Pacific,KNRS,2019-09-06 21:56:00,NA,NA,NA,29.96,10,SSW,3,0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2238746,MapQuest,201,3,2017-11-07 20:16:04,2017-11-07 20:45:50,33.509571,-112.112328,NA,NA,0,Accident on I-17 Black Canyon Fwy Northbound at Exit 203 Camelback Rd.,NA,Black Canyon Fwy N,R,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,2017-11-07 19:51:00,75.9,NA,38,29.96,10,NNW,3.5,NA,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-3070855,Bing,NA,2,2019-10-08 10:22:00,2019-10-08 12:24:12,33.710238,-117.782232,33.710238,-117.782232,0,At Culver Dr/Exit 99 - Accident.,NA,Culver Dr,R,Irvine,Orange,CA,92602,US,US/Pacific,KSNA,2019-10-08 09:53:00,68,68,70,29.84,4,CALM,0,0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3115185,Bing,NA,3,2019-11-11 14:21:36,2019-11-11 14:50:42,37.46356,-77.42523,37.52131,-77.42717,3.992,Between VA-161/Exit 69 and Maury St/Exit 73 - Accident.,NA,I-95 N,R,Richmond,Richmond City,VA,23234,US,US/Eastern,KFCI,2019-11-11 14:24:00,70,70,38,29.72,2,SW,9,0,Haze,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-958922,MapQuest,201,2,2019-09-04 12:13:05,2019-09-04 13:42:49,36.149101,-95.967072,NA,NA,0,Accident on Utica Ave at 10th St.,1653,E 10th St,L,Tulsa,Tulsa,OK,74120-4853,US,US/Central,KTUL,2019-09-04 11:53:00,88,88,65,29.38,10,CALM,0,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1886307,MapQuest,201,3,2018-05-12 14:07:34,2018-05-12 14:37:14,40.631695,-111.889458,NA,NA,0,Right lane blocked due to accident on I-215 Eastbound at Exits 10 11 Winchester St.,NA,S State St,R,Salt Lake City,Salt Lake,UT,84107,US,US/Mountain,KU42,2018-05-12 14:15:00,48.9,NA,84,29.88,10,SE,17.3,NA,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3266093,Bing,NA,2,2018-09-02 14:04:39,2018-09-02 18:04:39,45.136789,-122.081786,45.13633,-122.08134,0.038,At Pipeline Rd - Accident.,53469, Clackamas Hwy,L,Estacada,Clackamas,OR,97023,US,US/Pacific,KTTD,2018-09-02 13:53:00,73.9,NA,43,30.05,10,WSW,5.8,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2624424,Bing,NA,4,2017-01-28 01:48:42,2017-01-28 07:48:42,42.47483,-83.17324,42.47567,-83.19037,0.875,Closed at 10 Mile Rd/Exit 14 - Road closed due to accident.,NA,Walter P Reuther Fwy,R,Huntington Woods,Oakland,MI,48070,US,US/Eastern,KVLL,2017-01-28 01:54:00,28.2,20.2,72,29.7,10,WSW,8.1,NA,Overcast,False,False,False,False,True,False,False,False,True,False,False,False,False,Night,Night,Night,Night
A-2919654,Bing,NA,2,2020-04-16 16:37:00,2020-04-16 17:09:00,34.03592,-118.09293,34.03592,-118.09293,0,At Paramount Blvd - Accident.,NA,CA-60 E,R,Montebello,Los Angeles,CA,90640,US,US/Pacific,KEMT,2020-04-16 16:53:00,70,70,51,29.8,10,SSW,9,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1014768,MapQuest,201,2,2019-07-02 17:51:50,2019-07-02 18:21:40,33.980919,-118.424614,NA,NA,0,Accident on Culver Blvd at CA-90.,NA,CA-90 W,R,Los Angeles,Los Angeles,CA,90066,US,US/Pacific,KSMO,2019-07-02 17:51:00,72,72,68,29.68,10,WSW,7,0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2294778,MapQuest,201,3,2017-10-06 11:15:32,2017-10-06 12:00:00,37.710346,-77.783188,NA,NA,0,Accident on I-64 Eastbound at Exit 167 Oilville Rd.,NA,I-64 E,R,Oilville,Goochland,VA,23129,US,US/Eastern,KOFP,2017-10-06 10:54:00,77,NA,60,30.17,10,WSW,8.1,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3371700,Bing,NA,3,2018-01-19 10:52:45,2018-01-19 16:52:45,40.73851,-73.90265,40.74214,-73.89714,0.382,Between 65th Pl/Exit 36 and Queens Blvd/Exit 36B - Accident.,6244, Laurel Hill Blvd,L,Woodside,Queens,NY,11377,US,US/Eastern,KLGA,2018-01-19 10:51:00,33.1,23.9,42,30.07,10,WSW,12.7,NA,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-263797,MapQuest,201,2,2016-12-12 10:01:50,2016-12-12 10:31:40,29.814831,-95.356644,NA,NA,0,Accident on Reid St at Cochran St.,6198,Cochran St,R,Houston,Harris,TX,77022-5719,US,US/Central,KMCJ,2016-12-12 09:55:00,68,NA,94,30.03,5,WNW,6.9,NA,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2702066,Bing,NA,4,2017-06-02 16:05:45,2017-06-02 22:05:45,37.798804,-121.887855,37.798736,-121.886129,0.094,Closed at Dublin - Road closed due to accident.,4226, Camino Tassajara,R,Danville,Contra Costa,CA,94506,US,US/Pacific,KLVK,2017-06-02 15:53:00,86,NA,33,29.86,10,West,15,NA,Clear,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-749479,MapQuest,201,2,2019-12-30 17:50:17,2019-12-30 18:51:16,39.961472,-75.052139,NA,NA,0,Accident on US-130 Crescent Blvd at CR-616 Cove Rd.,NA,N Cove Rd,R,Merchantville,Camden,NJ,08109,US,US/Eastern,KPNE,2019-12-30 17:54:00,45,37,80,29.61,10,NE,18,0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-1563129,MapQuest,201,2,2018-10-04 10:52:52,2018-10-04 11:37:34,42.977795,-83.781998,NA,NA,0,Accident on Norko Dr at Dye Rd.,3344,S Dye Rd,R,Swartz Creek,Genesee,MI,48473,US,US/Eastern,KFNT,2018-10-04 10:53:00,61,NA,70,30.04,10,North,18.4,NA,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-382198,MapQuest,201,2,2017-03-17 09:09:16,2017-03-17 09:54:07,40.129189,-75.422646,NA,NA,0.01,Accident on Crawford Rd at Egypt Rd.,2752,Egypt Rd,L,Norristown,Montgomery,PA,19403-2228,US,US/Eastern,KLOM,2017-03-17 09:15:00,30.2,24.3,55,30.33,10,WNW,5.8,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-606218,MapQuest,201,2,2020-03-24 09:26:54,2020-03-24 10:33:19,30.166719,-92.131584,NA,NA,0,Accident on LA-724 Duhon Rd at LA-724 Duhon Rd.,1594,Duhon Rd,L,Duson,Lafayette,LA,70529-4329,US,US/Central,KLFT,2020-03-24 09:53:00,75,75,82,29.95,10,S,14,0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2282696,MapQuest,201,2,2017-10-01 13:45:54,2017-10-01 14:14:47,46.241165,-123.875038,NA,NA,0,Accident on WA-401 Northbound near Dismal Nitch.,108,Astoria-Megler Brg,R,Naselle,Pacific,WA,98638,US,US/Pacific,KAST,2017-10-01 13:55:00,60.1,NA,57,30.16,10,NW,11.5,NA,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1065575,MapQuest,241,3,2019-08-01 13:27:14,2019-08-01 14:42:45,45.067501,-93.186432,NA,NA,1.23000001907,Lane blocked due to accident on I-694 Eastbound from Exit 40 CR-45 Long Lake Rd to Exits 41A 41B I-35W Exits 27A 27B.,NA,I-35W S,R,Saint Paul,Ramsey,MN,55112,US,US/Central,KANE,2019-08-01 13:45:00,82,82,48,29.19,10,SW,10,0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1182055,MapQuest,201,2,2019-05-21 15:37:42,2019-05-21 16:44:24,47.705029,-122.355583,NA,NA,0.209999993443,Left lane blocked due to accident on Greenwood Ave Southbound between 107th St and 105th St.,260,N 105th St,L,Seattle,King,WA,98133,US,US/Pacific,KPAE,2019-05-21 15:53:00,57,57,77,29.15,10,VAR,6,0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-972370,MapQuest,201,2,2019-09-11 05:56:19,2019-09-11 08:25:57,30.343139999999998,-97.697968,NA,NA,0,Accident on I-35 Frontage Rd Southbound at Wonsley Dr.,798,E Wonsley Dr,L,Austin,Travis,TX,78753-6527,US,US/Central,KATT,2019-09-11 05:51:00,75,75,82,29.38,10,CALM,0,0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-2847033,Bing,NA,2,2020-03-10 20:26:12,2020-03-10 23:59:33,42.94066,-71.46963,42.94066,-71.46963,0,At I-293/RT-101 - Accident.,NA,Everett Tpke N,R,Bedford,Hillsborough,NH,03110,US,US/Eastern,KMHT,2020-03-10 20:53:00,62,62,56,29.54,10,WSW,16,0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2635348,Bing,NA,4,2017-03-15 02:01:08,2017-03-15 08:01:08,39.00033,-93.73536,39.00145,-93.73533,0.077,At I-70/US-40 - Accident.,NA,S Highway 13,R,Higginsville,Lafayette,MO,64037,US,US/Central,KRCM,2017-03-15 01:55:00,23,NA,68,30.46,10,Calm,NA,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-352195,MapQuest,245,3,2017-03-28 12:02:49,2017-03-28 12:32:32,33.614506,-117.707138,NA,NA,0.01,Two lanes blocked due to accident on I-5 Northbound before El Toro Rd.,NA,I-5 N,R,Lake Forest,Orange,CA,92630,US,US/Pacific,KSNA,2017-03-28 11:53:00,72,NA,48,30.03,10,SW,11.5,NA,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1671108,MapQuest-Bing,201,2,2018-09-25 16:24:39,2018-09-25 16:54:08,40.197628,-74.758034,NA,NA,0,Right hand shoulder closed due to accident on NJ-29 Northbound before Lalor St.,NA,County Hwy-650,R,Trenton,Mercer,NJ,08611,US,US/Eastern,KTTN,2018-09-25 16:16:00,68,NA,96,30.16,2,NW,6.9,0.06,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2892813,Bing,NA,2,2020-04-05 00:03:23,2020-04-05 00:18:23,39.34574,-76.74505,39.3458,-76.74506,0.004,At MD-26/Exit 18 - Accident. Hard shoulder blocked.,NA,I-695 N,R,Gwynn Oak,Baltimore County,MD,21207,US,US/Eastern,KDMH,2020-04-05 00:54:00,54,NA,66,30.05,NA,,NA,0,,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1178477,MapQuest,241,2,2019-05-20 05:52:55,2019-05-20 07:35:43,28.098825,-82.453064,NA,NA,0,Lane blocked due to accident on US-41 Nebraska Ave Northbound at Hanna Rd.,15800,Hanna Rd,R,Lutz,Hillsborough,FL,33549,US,US/Eastern,KVDF,2019-05-20 05:55:00,70,70,94,30.01,10,CALM,0,0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-28618,MapQuest,222,2,2016-08-24 20:23:54,2016-08-24 22:23:54,37.797573,-121.179848,NA,NA,0,Queueing traffic due to accident on CA-120 Yosemite Ave Eastbound after Austin Rd.,10500,E Highway 120,R,Manteca,San Joaquin,CA,95336-9711,US,US/Pacific,KSCK,2016-08-24 19:55:00,78.1,NA,45,29.9,10,NW,9.2,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
